"films_film_id";"title";"release_year";"country";"duration";"language";"certification";"gross";"budget";"num_user";"num_critic";"imdb_score";"num_votes";"facebook_likes"
3944;"Frances Ha";2012;"USA";86;"English";"R";"4063238";"";139;345;7.4000001;43982;11000
878;"Shine";1996;"Australia";105;"English";"PG-13";"35811509";"5500000";104;71;7.69999981;43013;0
773;"Hackers";1995;"USA";107;"English";"PG-13";"7564000";"20000000";223;79;6.19999981;54650;12000
14;"The Charge of the Light Brigade";1936;"USA";100;"English";"Approved";"";"1200000";52;24;7.0999999;3418;204
119;"Harper";1966;"USA";121;"English";"Not Rated";"";"3500000";74;22;7.0;5941;470
4349;"A Lego Brickumentary";2014;"Denmark";93;"English";"G";"100240";"1000000";11;43;6.80000019;1220;0
3069;"Repo! The Genetic Opera";2008;"USA";150;"English";"R";"140244";"8500000";259;147;6.69999981;20419;8000
1463;"The Claim";2000;"UK";115;"English";"R";"403932";"20000000";92;71;6.5;5254;141
185;"Sleeper";1973;"USA";89;"English";"PG";"";"2000000";128;66;7.30000019;33335;0
1626;"Planet of the Apes";2001;"USA";119;"English";"PG-13";"180011740";"100000000";1368;230;5.69999981;177729;0
426;"The Return of the Living Dead";1985;"USA";108;"English";"R";"";"4000000";300;203;7.30000019;39856;0
1767;"Friday After Next";2002;"USA";85;"English";"R";"32983713";"20000000";66;26;5.80000019;19284;981
3576;"Sarah's Key";2010;"France";111;"French";"PG-13";"7691700";"10000000";73;136;7.5;12937;0
2614;"Lake of Fire";2006;"USA";152;"English";"Unrated";"23807";"";29;47;8.30000019;2143;570
3366;"The Devil's Tomb";2009;"USA";90;"English";"R";"";"10000000";60;32;3.79999995;5715;486
2126;"Decoys";2004;"Canada";95;"English";"R";"";"5000000";66;35;4.5999999;4041;174
4461;"Let's Kill Ward's Wife";2014;"USA";82;"English";"Unrated";"";"5000000";11;13;5.4000001;4247;0
3710;"Drive Angry";2011;"USA";104;"English";"R";"10706786";"50000000";211;296;5.5;81800;15000
2088;"Anacondas: The Hunt for the Blood Orchid";2004;"USA";97;"English";"PG-13";"31526393";"25000000";144;94;4.5999999;22243;686
4090;"This Means War";2012;"USA";103;"English";"PG-13";"54758461";"65000000";238;241;6.30000019;147641;18000
821;"Albino Alligator";1996;"USA";97;"English";"R";"326308";"5000000";69;37;6.0999999;6632;225
4911;"The Masked Saint";2016;"Canada";105;"English";"PG-13";"123777";"3500000";15;9;4.69999981;342;0
4471;"Moms' Night Out";2014;"USA";98;"English";"PG";"10429707";"5000000";125;49;5.4000001;10483;0
3634;"The Tourist";2010;"USA";103;"English";"PG-13";"67631157";"100000000";374;321;6.0;176598;25000
1153;"The Thin Red Line";1998;"USA";215;"English";"R";"36385763";"52000000";1448;156;7.5999999;138941;0
1095;"Meet the Deedles";1998;"USA";93;"English";"PG";"4308981";"24000000";37;18;3.9000001;2265;839
331;"First Blood";1982;"USA";93;"English";"R";"";"14000000";376;145;7.69999981;172489;0
565;"Kindergarten Cop";1990;"USA";111;"English";"PG-13";"91457688";"26000000";109;46;6.0;107801;0
4703;"McFarland, USA";2015;"USA";129;"English";"PG";"44469602";"17000000";83;113;7.4000001;23480;21000
1396;"Hollow Man";2000;"USA";119;"English";"R";"73209340";"95000000";628;180;5.69999981;101834;0
203;"Family Plot";1976;"USA";120;"English";"PG";"";"4490375";111;67;6.80000019;15293;609
3303;"Mother and Child";2009;"USA";125;"English";"R";"1110286";"4825000";65;161;7.19999981;9727;0
769;"Four Rooms";1995;"USA";110;"English";"R";"4301331";"4000000";177;51;6.69999981;78241;0
355;"National Lampoon's Vacation";1983;"USA";98;"English";"R";"61400000";"15000000";183;55;7.4000001;71183;0
1757;"El crimen del padre Amaro";2002;"Mexico";118;"Spanish";"R";"5709616";"1800000";110;85;6.80000019;11088;544
3370;"The Fourth Kind";2009;"USA";98;"English";"PG-13";"25464480";"10000000";330;183;5.9000001;63108;15000
3885;"Your Sister's Sister";2011;"USA";90;"English";"R";"1573712";"125000";62;171;6.69999981;21618;3000
4913;"The Perfect Match";2016;"USA";96;"English";"R";"9658370";"5000000";9;12;4.5;1180;740
2854;"Ocean's Thirteen";2007;"USA";122;"English";"PG-13";"117144465";"85000000";288;238;6.9000001;256928;0
2729;"The Wind That Shakes the Barley";2006;"Ireland";127;"English";"Not Rated";"1829142";"";222;169;7.5;36846;0
1104;"Patch Adams";1998;"USA";115;"English";"PG-13";"135014968";"50000000";375;55;6.69999981;80580;0
3143;"The Wave";2008;"Germany";107;"German";"";"";"5000000";96;93;7.5999999;80639;25000
566;"Marilyn Hotchkiss' Ballroom Dancing and Charm School";1990;"USA";34;"English";"";"333658";"34000";2;1;7.0999999;97;16
350;"Gabriela";1983;"Brazil";99;"Portuguese";"R";"";"";9;1;6.4000001;712;114
4840;"Criminal";2016;"UK";113;"English";"R";"14268533";"31500000";100;130;6.30000019;17319;0
3538;"Love Ranch";2010;"USA";117;"English";"R";"134904";"25000000";17;49;5.69999981;2395;636
3000;"Fool's Gold";2008;"USA";112;"English";"PG-13";"70224196";"70000000";138;176;5.5999999;59352;0
1136;"The Horse Whisperer";1998;"USA";170;"English";"PG-13";"75370763";"60000000";263;96;6.5;32353;0
2479;"The Squid and the Whale";2005;"USA";88;"English";"R";"7362100";"1500000";232;110;7.4000001;60295;0
4046;"The Campaign";2012;"USA";85;"English";"R";"86897182";"95000000";177;255;6.19999981;106790;18000
2091;"Around the World in 80 Days";2004;"USA";120;"English";"PG";"24004159";"110000000";191;188;5.80000019;68722;0
2439;"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe";2005;"USA";150;"English";"PG";"291709845";"180000000";1463;284;6.9000001;286506;0
812;"To Die For";1995;"USA";106;"English";"R";"21200000";"20000000";162;59;6.80000019;34774;1000
1490;"Thirteen Days";2000;"USA";145;"English";"PG-13";"34566746";"80000000";315;162;7.30000019;45231;0
4574;"Top Spin";2014;"USA";80;"English";"";"5858";"150000";2;18;7.0999999;260;116
1194;"Blast from the Past";1999;"USA";112;"English";"PG-13";"26494611";"35000000";239;95;6.5999999;48621;0
3686;"Battle Los Angeles";2011;"USA";116;"English";"PG-13";"83552429";"70000000";800;355;5.80000019;154955;25000
1876;"The Pianist";2002;"France";150;"English";"R";"32519322";"35000000";761;193;8.5;497946;21000
2495;"Undiscovered";2005;"Germany";97;"English";"PG-13";"1046166";"9000000";45;41;4.19999981;2599;128
4367;"Annabelle";2014;"USA";99;"English";"R";"84263837";"6500000";291;271;5.4000001;81699;45000
3161;"WALLÂ·E";2008;"USA";98;"English";"G";"223806889";"180000000";1043;421;8.39999962;718837;16000
2364;"Inside Deep Throat";2005;"USA";89;"English";"NC-17";"653621";"2000000";64;123;6.80000019;5615;592
4686;"Insidious: Chapter 3";2015;"Canada";97;"English";"PG-13";"52200504";"10000000";183;242;6.0999999;54190;29000
2941;"Walk Hard: The Dewey Cox Story";2007;"USA";120;"English";"R";"18317151";"35000000";200;171;6.69999981;55630;0
4548;"The Last Five Years";2014;"USA";94;"English";"PG-13";"137945";"";40;81;5.9000001;6223;0
3549;"My Name Is Khan";2010;"India";128;"Hindi";"PG-13";"4018695";"12000000";235;210;8.0;69759;27000
1833;"Scooby-Doo";2002;"USA";86;"English";"PG";"153288182";"84000000";521;138;4.9000001;71424;0
1648;"Summer Catch";2001;"USA";108;"English";"PG-13";"19693891";"34000000";107;50;4.9000001;12993;476
3053;"Ong-bak 2";2008;"Thailand";110;"Thai";"R";"102055";"300000000";72;110;6.19999981;24570;0
3921;"Cloud Atlas";2012;"Germany";172;"English";"R";"27098580";"102000000";828;511;7.5;284825;124000
1770;"Gangs of New York";2002;"USA";216;"English";"R";"77679638";"100000000";1166;233;7.5;314033;0
837;"Evita";1996;"USA";135;"English";"PG";"49994804";"55000000";194;76;6.30000019;29205;0
4458;"Left Behind";2014;"USA";110;"English";"PG-13";"13998282";"16000000";374;169;3.0999999;24854;31000
2371;"King Kong";2005;"New Zealand";201;"English";"PG-13";"218051260";"207000000";2618;446;7.19999981;316018;0
4122;"Admission";2013;"USA";107;"English";"PG-13";"18004225";"13000000";87;150;5.69999981;28573;5000
3015;"Harold & Kumar Escape from Guantanamo Bay";2008;"USA";102;"English";"R";"38087366";"12000000";165;153;6.5999999;113918;0
3356;"Taking Woodstock";2009;"USA";120;"English";"R";"7443007";"30000000";71;210;6.69999981;24663;0
4525;"The Best of Me";2014;"USA";118;"English";"PG-13";"26761283";"26000000";99;85;6.69999981;43084;19000
2885;"St. Trinian's";2007;"UK";100;"English";"PG-13";"";"13500000";102;56;5.80000019;18220;0
2816;"Hostel: Part II";2007;"USA";94;"English";"R";"17544812";"10000000";384;252;5.4000001;69989;0
1860;"The Count of Monte Cristo";2002;"UK";131;"English";"PG-13";"54228104";"35000000";544;138;7.69999981;104991;0
1513;"A.I. Artificial Intelligence";2001;"USA";146;"English";"PG-13";"78616689";"100000000";2153;281;7.0999999;238747;11000
3902;"Argo";2012;"USA";130;"English";"R";"136019448";"44500000";695;656;7.69999981;452465;89000
101;"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb";1964;"USA";95;"English";"PG";"";"1800000";839;192;8.5;342585;18000
4016;"Seven Psychopaths";2012;"UK";110;"English";"R";"14989761";"15000000";284;401;7.19999981;185845;52000
2121;"Dawn of the Dead";2004;"USA";110;"English";"R";"58885635";"26000000";1057;287;7.4000001;194426;7000
4339;"World War Z";2013;"USA";123;"English";"PG-13";"202351611";"190000000";995;654;7.0;465019;129000
1483;"The Tigger Movie";2000;"USA";77;"English";"G";"45542421";"30000000";53;89;6.30000019;13319;347
2236;"The Bourne Supremacy";2004;"USA";108;"English";"PG-13";"176049130";"75000000";806;239;7.80000019;348232;0
2142;"Flight of the Phoenix";2004;"USA";113;"English";"PG-13";"21009180";"45000000";222;114;6.0999999;45815;1000
2043;"The Life of David Gale";2003;"USA";130;"English";"R";"19593740";"50000000";420;141;7.5;88270;0
4640;"Counting";2015;"USA";111;"English";"";"";"50000";1;12;6.0;61;5
231;"Caravans";1978;"Iran";127;"English";"PG";"1000000";"14000000";8;2;6.5;524;76
1658;"The Curse of the Jade Scorpion";2001;"USA";103;"English";"PG-13";"7496522";"26000000";178;116;6.80000019;31798;826
2063;"Timeline";2003;"USA";116;"English";"PG-13";"19480739";"80000000";457;123;5.5999999;53057;0
749;"Ace Ventura: When Nature Calls";1995;"USA";90;"English";"PG-13";"108360000";"30000000";178;59;6.30000019;160321;0
3112;"The Day the Earth Stood Still";2008;"USA";104;"English";"PG-13";"79363785";"80000000";698;276;5.5;139426;0
3505;"Hereafter";2010;"USA";129;"English";"PG-13";"32741596";"50000000";323;315;6.5;80140;16000
28;"Bambi";1942;"USA";70;"English";"Approved";"102797150";"";136;116;7.4000001;94225;0
3302;"Moon";2009;"UK";97;"English";"R";"5009677";"5000000";485;415;7.9000001;260607;47000
557;"Dick Tracy";1990;"USA";105;"English";"PG";"103738726";"100000000";164;72;6.0999999;47819;2000
305;"Reds";1981;"USA";195;"English";"PG";"";"35000000";127;57;7.5;16255;0
2023;"Sur le seuil";2003;"Canada";99;"French";"";"";"3200000";5;9;6.5999999;1003;39
1321;"The Thirteenth Floor";1999;"Germany";100;"English";"R";"15500000";"16000000";302;111;7.0;51996;0
1358;"Boys and Girls";2000;"USA";94;"English";"PG-13";"20627372";"16000000";134;67;5.30000019;13661;487
854;"Independence Day";1996;"USA";154;"English";"PG-13";"306124059";"75000000";856;185;6.9000001;430055;16000
1607;"Monkeybone";2001;"USA";93;"English";"PG-13";"5409517";"75000000";171;74;4.69999981;14280;683
3270;"Halloween II";2009;"USA";119;"English";"R";"33386128";"15000000";491;220;4.9000001;36372;3000
2922;"The Reaping";2007;"USA";99;"English";"R";"25117498";"40000000";178;190;5.69999981;37412;0
4627;"Censored Voices";2015;"Israel";84;"Hebrew";"";"34151";"450000";3;23;7.19999981;186;111
4332;"Underdogs";2013;"Spain";106;"Spanish";"PG";"";"22000000";22;82;6.69999981;6920;0
3375;"The Greatest";2009;"USA";96;"English";"R";"115862";"6000000";50;63;6.69999981;7394;0
1085;"Illuminata";1998;"Spain";119;"English";"R";"836641";"";40;36;6.19999981;1402;74
4322;"This Is Martin Bonner";2013;"USA";83;"English";"R";"";"42000";7;34;6.5999999;733;234
3748;"Jumping the Broom";2011;"USA";112;"English";"PG-13";"37295394";"6600000";59;52;5.69999981;7973;0
1209;"Deuce Bigalow: Male Gigolo";1999;"USA";88;"English";"R";"65535067";"17000000";202;91;5.69999981;59380;0
4898;"The Boss";2016;"USA";99;"English";"R";"63034755";"29000000";96;154;5.30000019;16984;0
4221;"Monsters University";2013;"USA";104;"English";"G";"268488329";"200000000";265;376;7.30000019;235025;44000
2746;"You, Me and Dupree";2006;"USA";110;"English";"PG-13";"75604320";"54000000";195;136;5.5999999;68417;0
1839;"Snow Dogs";2002;"Canada";99;"English";"PG";"81150692";"35000000";100;67;5.0999999;20219;0
4711;"Our Brand Is Crisis";2015;"USA";107;"English";"R";"6998324";"28000000";50;125;6.0999999;11476;0
1376;"Drowning Mona";2000;"USA";96;"English";"PG-13";"15427192";"16000000";148;84;5.5999999;11768;492
108;"Une Femme MariÃ©e";1964;"France";94;"French";"";"";"120000";10;36;7.4000001;1962;187
194;"The Texas Chain Saw Massacre";1974;"USA";88;"English";"R";"30859000";"83532";826;277;7.5;96410;0
3839;"The Green Hornet";2011;"USA";119;"English";"PG-13";"98780042";"120000000";443;447;5.80000019;136019;14000
176;"Silent Running";1972;"USA";89;"English";"GP";"";"1000000";199;87;6.69999981;20678;0
4652;"Dope";2015;"USA";103;"English";"R";"17474107";"7000000";89;180;7.30000019;56605;23000
3706;"Diary of a Wimpy Kid: Rodrick Rules";2011;"USA";99;"English";"PG";"52691009";"21000000";45;103;6.5999999;18727;0
2081;"After the Sunset";2004;"USA";97;"English";"PG-13";"28328132";"58000000";147;117;6.30000019;38298;782
2171;"Layer Cake";2004;"UK";105;"English";"R";"2338695";"4000000";263;149;7.4000001;134070;0
4621;"Broken Horses";2015;"USA";101;"English";"R";"";"15000000";20;22;5.69999981;1554;0
3349;"Star Trek";2009;"USA";127;"English";"PG-13";"257704099";"150000000";1559;518;8.0;504419;19000
2174;"Man on Fire";2004;"USA";146;"English";"R";"77862546";"70000000";690;171;7.69999981;266310;14000
338;"Poltergeist";1982;"USA";120;"English";"PG";"76600000";"10700000";321;223;7.4000001;105446;11000
4463;"Listening";2014;"Cambodia";100;"English";"";"";"";13;17;5.5999999;1933;708
3877;"What's Your Number?";2011;"USA";117;"English";"R";"13987482";"20000000";91;151;6.0;58957;0
1636;"Scary Movie 2";2001;"USA";83;"English";"R";"71277420";"45000000";548;127;5.19999981;119590;0
4730;"Rotor DR1";2015;"USA";98;"English";"";"";"350000";8;4;3.4000001;209;240
2779;"Bridge to Terabithia";2007;"USA";96;"English";"PG";"82234139";"17000000";522;181;7.19999981;110390;6000
475;"Radio Days";1987;"USA";88;"English";"PG";"14792779";"16000000";91;64;7.5999999;24256;0
3276;"I Am Love";2009;"Italy";120;"Italian";"R";"5004648";"10000000";114;181;7.0;14031;0
3043;"Meet the Spartans";2008;"USA";86;"English";"PG-13";"38232624";"30000000";409;111;2.70000005;88518;0
4116;"A Haunted House";2013;"USA";86;"English";"R";"40041683";"2500000";107;129;5.0999999;34620;0
834;"Eraser";1996;"USA";115;"English";"R";"101228120";"100000000";131;81;6.0999999;84424;0
339;"Poltergeist";1982;"USA";120;"English";"PG";"76600000";"10700000";321;223;7.4000001;105448;11000
1630;"Riding in Cars with Boys";2001;"USA";132;"English";"PG-13";"29781453";"48000000";210;89;6.4000001;22447;0
3118;"The Happening";2008;"USA";91;"English";"R";"64505912";"48000000";1264;323;5.0;163130;6000
1245;"Instinct";1999;"USA";126;"English";"R";"34098563";"55000000";232;100;6.5;27191;0
2850;"Nancy Drew";2007;"USA";99;"English";"PG";"25584685";"20000000";102;93;5.9000001;15877;590
3058;"Pontypool";2008;"Canada";95;"English";"Not Rated";"3478";"1500000";142;178;6.69999981;22212;0
4350;"A Million Ways to Die in the West";2014;"USA";136;"English";"R";"42615685";"40000000";416;303;6.0999999;136093;24000
4142;"Before Midnight";2013;"USA";109;"English";"R";"8114507";"3000000";270;405;7.9000001;95362;62000
3603;"The Christmas Bunny";2010;"USA";98;"English";"PG";"";"250000";10;4;6.19999981;450;0
852;"Happy Gilmore";1996;"USA";92;"English";"PG-13";"38624000";"12000000";289;77;7.0;156143;0
244;"The Wiz";1978;"USA";118;"English";"G";"13000000";"24000000";150;32;5.19999981;10895;0
2599;"In Her Line of Fire";2006;"Germany";88;"English";"R";"721";"1000000";12;8;4.0999999;783;42
4208;"Khumba";2013;"South Africa";85;"English";"Not Rated";"";"20000000";12;39;5.80000019;4006;0
4105;"Zambezia";2012;"South Africa";83;"English";"G";"";"20000000";11;39;5.80000019;5203;1000
131;"Night of the Living Dead";1968;"USA";96;"English";"Unrated";"";"114000";580;284;8.0;87978;0
2825;"In the Shadow of the Moon";2007;"UK";100;"English";"PG";"1134049";"2000000";44;107;8.10000038;5475;0
78;"Judgment at Nuremberg";1961;"USA";186;"English";"Not Rated";"";"3000000";176;73;8.30000019;44457;0
1749;"Deuces Wild";2002;"USA";96;"English";"R";"6044618";"10000000";92;38;5.5999999;6200;398
2570;"Factory Girl";2006;"USA";99;"English";"R";"1654367";"7000000";106;117;6.4000001;18355;3000
1291;"The Astronaut's Wife";1999;"USA";109;"English";"R";"10654581";"34000000";260;107;5.30000019;45497;1000
1807;"Mondays in the Sun";2002;"Spain";113;"Spanish";"R";"146402";"4000000";38;64;7.69999981;9913;0
1760;"Extreme Ops";2002;"UK";93;"English";"PG-13";"4835968";"40000000";82;53;4.5;4821;158
3724;"Green Lantern";2011;"USA";123;"English";"PG-13";"116593191";"200000000";550;436;5.5999999;223393;24000
3840;"The Grey";2011;"USA";117;"English";"R";"51533608";"25000000";755;408;6.80000019;203111;32000
1895;"Two Weeks Notice";2002;"USA";101;"English";"PG-13";"93307796";"60000000";269;118;6.0999999;85673;0
4121;"About Time";2013;"UK";123;"English";"R";"15294553";"12000000";391;274;7.80000019;202341;105000
3355;"Survival of the Dead";2009;"USA";90;"English";"R";"101055";"4000000";159;274;5.0;17478;0
1218;"East Is East";1999;"UK";96;"English";"R";"4170647";"1900000";161;82;6.9000001;14548;1000
4166;"Echo Dr.";2013;"USA";81;"English";"";"";"100000";1;5;3.5999999;101;17
3337;"Royal Kill";2009;"USA";90;"English";"PG-13";"";"350000";18;8;3.20000005;476;53
2713;"The Namesake";2006;"USA";122;"English";"PG-13";"13569248";"";117;167;7.5999999;16530;0
2551;"Come Early Morning";2006;"USA";97;"English";"R";"117560";"6000000";29;36;6.19999981;2330;224
1923;"Bon voyage";2003;"France";114;"French";"PG-13";"2353728";"20000000";53;69;6.9000001;4293;235
2830;"Juno";2007;"USA";96;"English";"PG-13";"143492840";"7500000";881;387;7.5;414335;10000
1964;"How to Lose a Guy in 10 Days";2003;"USA";116;"English";"PG-13";"105807520";"50000000";357;140;6.4000001;156717;0
526;"Do the Right Thing";1989;"USA";120;"English";"R";"27545445";"6500000";418;103;7.9000001;59524;0
2342;"Forty Shades of Blue";2005;"USA";108;"English";"R";"";"1500000";26;39;6.0;1134;216
1363;"Center Stage";2000;"USA";115;"English";"PG-13";"17174870";"18000000";210;68;6.69999981;15817;0
2789;"Death at a Funeral";2007;"USA";87;"English";"R";"8579684";"9000000";199;168;7.4000001;89547;0
3703;"Crazy, Stupid, Love.";2011;"USA";118;"English";"PG-13";"84244877";"50000000";292;310;7.4000001;375456;44000
3347;"Splice";2009;"Canada";104;"English";"R";"16999046";"26000000";354;368;5.80000019;79517;12000
